thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,one_coin.started,no_resp_text.stopped,one_coin.stopped,feedback.stopped,valence,correct,outcome,three_coin.started,three_coin.stopped,three_cross.started,three_cross.stopped,one_cross.started,one_cross.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
39,39,0,4,2,baseline,156,3.7,0.34,1.0,-0.02,flat,curv_flat,0.0,0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,5.528592399990885,None,None,None,['right'],[1.0007783999899402],[0.311931000003824],up,1.4407392000139225,None,4,0,4,0,0,39,39,36,1397.6871251999983,,,,,,,,,1397.6713023999764,0.0006461000011768192,1398.605778199999,1398.606516300002,1398.6204579999903,1399.6205112999887,1399.6039989999845,1399.6044484000013,0.0004585999995470047,1400.9387312000035,1400.9400275999797,1400.9538617999933,1400.9538617999933,1400.9538617999933,1400.9538617999933,1400.9538617999933,1400.9538617999933,1400.9538617999933,1402.4048758999852,"[-0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.02, -0.012, -0.004, 0.004, 0.012, 0.02, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124, 0.124]",None,None,['right'],[1.0007783999899402],[0.311931000003824],up,1.4407392000139225,None,1402.4052740999905,1402.4205517999944,1402.6705569999758,1402.6540671999974,1402.6544427000044,1402.6705569999758,,1403.670600499987,,1403.6541811999923,rew,1,3,1402.6705569999758,1403.670600499987,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
0,0,0,6,2,flat_comp,214,2.5,0.1,3.0,0.34,curv,curv_flat,0.2,0.1,pen,rew,input_data/stims/Shape_2.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.4155483999929857,None,None,None,['left'],[2.19269820000045],[0.18396419999771751],up,2.616628000017954,None,5,0,5,0,0,0,0,14,1419.2214569999778,,1417.757344999991,1417.7710903999978,1417.7710903999978,1419.1888603999978,up,1.4155483999929857,None,1419.2090621999814,0.020187499991152436,1420.1940340999863,1420.1945588999952,1420.2053426999773,1421.2065169999842,1421.1901533999771,1421.1906019999878,0.00045779999345541,1422.4742702999793,1422.4756954999757,1422.4899684999837,1422.4899684999837,1422.4899684999837,1422.4899684999837,1422.4899684999837,1422.4899684999837,1422.4899684999837,1425.1226513999864,"[0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252]",None,None,['left'],[2.19269820000045],[0.18396419999771751],up,2.616628000017954,None,1425.1231014999794,1425.138259600004,1425.3887602000032,1425.372247399995,1425.372635399981,1425.3887602000032,,1426.388825699978,,1426.3717934000015,pen,0,-3,,,1425.3887602000032,1426.388825699978,,,1403.6667451999965,1403.670600499987,1403.670600499987,1417.7546516000002,16,4,up,14.076035900012357,None,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
1,1,0,6,2,flat_comp,227,3.3,0.26,1.0,0.252,flat,flat_curv,-0.2,-0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,"['left', 'left']","[0.872785700019449, 1.616694099997403]","[0.5120241999975406, 0.5680566999944858]",up,2.296682600019267,None,5,0,5,0,0,1,1,27,1426.388825699978,,,,,,,,,1426.3724068999873,0.0006145999941509217,1427.4574167999963,1427.4578077999759,1427.472154099989,1428.472194699978,1428.4556812999945,1428.4561297000037,0.00045789999421685934,1429.8901746999763,1429.8914843999955,1429.9058807999827,1429.9058807999827,1429.9058807999827,1429.9058807999827,1429.9058807999827,1429.9058807999827,1429.9058807999827,1432.2061161999882,"[0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268, -0.268]",None,None,"['left', 'left']","[0.872785700019449, 1.616694099997403]","[0.5120241999975406, 0.5680566999944858]",up,2.296682600019267,None,1432.2065585999808,1432.2223164000025,1432.4717940999835,1432.4553123999794,1432.4557170000044,1432.4717940999835,,1433.4723367999832,,1433.4558800999948,rew,1,3,1432.4717940999835,1433.4723367999832,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
2,2,0,6,2,flat_comp,216,2.7,0.14,3.0,0.172,curv,curv_flat,0.2,0.14,pen,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.4155483999929857,None,None,None,None,,,None,,,5,0,5,0,0,2,2,16,1433.4723367999832,,,,,,,,,1433.4564955999958,0.0006160000048112124,1434.3401737999811,1434.3405602999846,1434.3556654999848,1435.3557220999792,1435.3398106999812,1435.3402556999936,0.000453799992101267,1436.824479599978,1436.8259448999888,1436.8394351000024,1436.8394351000024,1436.8394351000024,1436.8394351000024,1436.8394351000024,1436.8394351000024,1436.8394351000024,1439.8234958999965,"[0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172, 0.172]",None,None,None,,,None,,,1439.8240374999878,1439.839211899991,1440.0898810999934,1440.0721785999776,1440.0746994999936,1440.0898810999934,,1441.0887068999873,,1441.0727311999945,pen,0,-3,,,1440.0898810999934,1441.0887068999873,,,,,,,,,,,,1439.839211899991,1439.839211899991,1439.839211899991,1439.839211899991,1439.839211899991,1439.839211899991,1439.839211899991,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
3,3,0,6,2,flat_comp,211,2.1,0.02,3.0,0.34,curv,flat_curv,-0.2,-0.02,pen,rew,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,['left'],[2.0606308999995235],[None],None,,,5,0,5,0,0,3,3,11,1441.0887068999873,,,,,,,,,1441.0733304999885,0.0005982000147923827,1441.9572112000023,1441.9576587999763,1441.9725720999995,1442.9720009999874,1442.9555730999855,1442.955999800004,0.0004340999876148999,1444.3903615000017,1444.3917289999954,1444.4060145999829,1444.4060145999829,1444.4060145999829,1444.4060145999829,1444.4060145999829,1444.4060145999829,1444.4060145999829,1447.3906438999984,"[0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108]",None,None,['left'],[2.0606308999995235],[None],None,,,1447.3912044999888,1447.4055579999986,1447.6555417999916,1447.63955599998,1447.6419264999859,1447.6555417999916,,1448.6560852999974,,1448.6390432000044,pen,0,-3,,,1447.6555417999916,1448.6560852999974,,,,,,,,,,,,1447.4055579999986,1447.4055579999986,1447.4055579999986,1447.4055579999986,1447.4055579999986,1447.4055579999986,1447.4055579999986,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
4,4,0,6,2,flat_comp,237,3.9,0.38,1.0,-0.004,flat,flat_curv,-0.2,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,"['left', 'left']","[0.8637034999846946, 1.2077441999863368]","[0.24001870001666248, 0.3200219999998808]",up,1.831793099991046,None,5,0,5,0,0,4,4,37,1448.6560852999974,,,,,,,,,1448.6396547999757,0.0006108999950811267,1449.5732891999942,1449.5736843999766,1449.5895036000002,1450.5889536000032,1450.5729747999867,1450.5734074999928,0.00044239999260753393,1451.9072940000042,1451.9087119000033,1451.9228699999803,1451.9228699999803,1451.9228699999803,1451.9228699999803,1451.9228699999803,1451.9228699999803,1451.9228699999803,1453.756697099976,"[-0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.244, -0.252, -0.26, -0.268, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276, -0.276]",None,None,"['left', 'left']","[0.8637034999846946, 1.2077441999863368]","[0.24001870001666248, 0.3200219999998808]",up,1.831793099991046,None,1453.757122799987,1453.7724015999993,1454.022383100004,1454.0058591999987,1454.006739000004,1454.022383100004,,1455.0233033999975,,1455.0064667999977,rew,1,3,1454.022383100004,1455.0233033999975,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
5,5,0,6,2,flat_comp,205,1.5,-0.1,3.0,0.008,curv,flat_curv,-0.2,0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,None,,,up,1.3726372999954037,None,5,0,5,0,0,5,5,5,1455.0233033999975,,,,,,,,,1455.00708879999,0.0006225999968592077,1456.0915734999871,1456.0919727,1456.1062964999874,1457.105804299994,1457.089285199996,1457.0897266999818,0.00044999999227002263,1458.5744320999947,1458.5757389999926,1458.5900289999845,1458.5900289999845,1458.5900289999845,1458.5900289999845,1458.5900289999845,1458.5900289999845,1458.5900289999845,1459.9743198999786,"[0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008]",None,None,None,,,up,1.3726372999954037,None,1459.9747649999917,1459.9897659999842,1460.2398161999881,1460.223239999992,1460.2256935999903,1460.2398161999881,,1461.2398782999953,,1461.2228744000022,pen,0,-3,,,1460.2398161999881,1461.2398782999953,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
6,6,0,6,2,flat_comp,219,2.9,0.18,3.0,0.272,curv,flat_curv,-0.2,-0.18,pen,rew,input_data/stims/Shape_2.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,"['left', 'left']","[0.695869599992875, 1.3998346999869682]","[0.32003880001138896, 0.32005920002120547]",up,1.9038144999940414,None,5,0,5,0,0,6,6,19,1461.2398782999953,,,,,,,,,1461.2234834999836,0.0006078000005800277,1462.2087507999968,1462.2091494999768,1462.2230935999833,1463.2231826999923,1463.2066673999943,1463.2071045999764,0.00044479998177848756,1464.491501899989,1464.4927807999775,1464.5068248999887,1464.5068248999887,1464.5068248999887,1464.5068248999887,1464.5068248999887,1464.5068248999887,1464.5068248999887,1466.4233773000014,"[0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.272, 0.264, 0.256, 0.248, 0.24, 0.232, 0.224, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04, -0.04]",None,None,"['left', 'left']","[0.695869599992875, 1.3998346999869682]","[0.32003880001138896, 0.32005920002120547]",up,1.9038144999940414,None,1466.423818499985,1466.4390242999943,1466.6890352999908,1466.6725661999953,1466.6734940999886,1466.6890352999908,1466.6890352999908,1467.6890541999892,1467.6890541999892,1467.6726158999954,pen,1,1,,,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
7,7,0,6,2,flat_comp,233,3.7,0.34,1.0,-0.016,flat,flat_curv,-0.2,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,1.4155483999929857,None,None,None,['left'],[0.7744564000167884],[0.5040607999835629],up,1.398470600019209,None,5,0,5,0,0,7,7,33,1467.6890541999892,,,,,,,,,1467.6732470999996,0.0006302999972831458,1468.6567459999933,1468.657148999977,1468.6724553999957,1469.672458599991,1469.6559313999896,1469.656379299995,0.0004556999774649739,1470.941492199985,1470.9427623999945,1470.9561898999964,1470.9561898999964,1470.9561898999964,1470.9561898999964,1470.9561898999964,1470.9561898999964,1470.9561898999964,1472.3570053000003,"[-0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.208, -0.216, -0.224, -0.232, -0.24, -0.248, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256, -0.256]",None,None,['left'],[0.7744564000167884],[0.5040607999835629],up,1.398470600019209,None,1472.3574025999987,1472.3726348999771,1472.6226352999802,1472.6061064999958,1472.6065099999832,1472.6226352999802,,1473.623470999999,,1473.607000899996,rew,1,3,1472.6226352999802,1473.623470999999,,,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
8,8,0,6,2,flat_comp,212,2.3,0.06,3.0,-0.36,curv,curv_flat,0.2,0.06,pen,rew,input_data/stims/Shape_2.30_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,1.4155483999929857,None,None,None,['right'],[0.7586740000115242],[1.2399315999937244],up,2.1426773999992292,None,5,0,5,0,0,8,8,12,1473.623470999999,,,,,,,,,1473.6076135999756,0.0006139000179246068,1474.641142699984,1474.6415992999973,1474.6563061999914,1475.65635439998,1475.6401631000044,1475.6406354999926,0.0004820000031031668,1476.9256546999968,1476.926918799989,1476.9400064999936,1476.9400064999936,1476.9400064999936,1476.9400064999936,1476.9400064999936,1476.9400064999936,1476.9400064999936,1479.0913380999991,"[-0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.36, -0.352, -0.344, -0.336, -0.328, -0.32, -0.312, -0.304, -0.296, -0.288, -0.28, -0.272, -0.264, -0.256, -0.248, -0.24, -0.232, -0.224, -0.216, -0.208, -0.2, -0.192, -0.184, -0.176, -0.168, -0.16, -0.152, -0.144, -0.136, -0.128, -0.12, -0.112, -0.104, -0.096, -0.088, -0.08, -0.072, -0.064, -0.056, -0.048, -0.04, -0.032, -0.024, -0.016, -0.008, 0.0, 0.008, 0.016, 0.024, 0.032, 0.04, 0.048, 0.056, 0.064, 0.072, 0.08, 0.088, 0.096, 0.104, 0.112, 0.12, 0.128, 0.136, 0.144, 0.152, 0.16, 0.168, 0.176, 0.184, 0.192, 0.2, 0.208, 0.216, 0.224, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232, 0.232]",None,None,['right'],[0.7586740000115242],[1.2399315999937244],up,2.1426773999992292,None,1479.0917711999791,1479.1069451999792,1479.356995499984,1479.3404861000017,1479.3408801999758,1479.356995499984,,1480.3570073999872,,1480.340559299977,pen,0,-3,,,1479.356995499984,1480.3570073999872,,,,,,,,,,,,,,,,,,,202521,patients,A,2025-12-12_15h14.47.149,asymmetry_final,2024.2.4,60,2025-12-12 15h14.59.626305 -0700,
