thisN,thisTrialN,thisRepN,blockN,run,condition,trial_key,stim_file_pos,stim_pos,noise_pos,marker_init,shape,shape_order,div_pos,target_pos,subj_C0F1_val,subj_C1F0_val,target_file,img1_file,img2_file,block_start_resp.keys,block_start_resp.rt,block_start_resp.duration,marker.response,marker.rt,slider_resp.keys,slider_resp.rt,slider_resp.duration,submit_resp.keys,submit_resp.rt,submit_resp.duration,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,block_start.started,block_start_text.started,block_start_resp.started,block_start.stopped,blocks.block_start_resp.keys,blocks.block_start_resp.rt,blocks.block_start_resp.duration,baseline.started,ISI1.started,baseline.stopped,stim.started,target_stim.started,target_stim.stopped,stim.stopped,delay.started,ISI2.started,delay.stopped,task.started,img1.started,img2.started,divider_line.started,slider_line.started,marker.started,slider_resp.started,submit_resp.started,task.stopped,positions,trials.marker.response,trials.marker.rt,trials.slider_resp.keys,trials.slider_resp.rt,trials.slider_resp.duration,trials.submit_resp.keys,trials.submit_resp.rt,trials.submit_resp.duration,anticipation.started,anticipation_text.started,anticipation_text.stopped,anticipation.stopped,feedback.started,no_resp_text.started,three_cross.started,no_resp_text.stopped,three_cross.stopped,feedback.stopped,valence,correct,outcome,one_coin.started,one_coin.stopped,one_cross.started,one_cross.stopped,three_coin.started,three_coin.stopped,block_end.started,block_end_text.started,block_end_resp.started,block_end.stopped,block_outcome,block_bonus,blocks.block_end_resp.keys,blocks.block_end_resp.rt,blocks.block_end_resp.duration,img1.stopped,img2.stopped,divider_line.stopped,slider_line.stopped,marker.stopped,slider_resp.stopped,submit_resp.stopped,subj,difficulty,sess_type,date,expName,psychopyVersion,frameRate,expStart,
10,10,0,6,2,flat_comp,238,3.9,0.38,1.0,0.296,flat,curv_flat,0.2,0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.6204281000000265],[0.09600080000018352],up,0.8684005000004618,None,5,0,5,0,0,10,10,38,1369.3728276000002,,,,,,,,,1369.3567473000003,0.000525999999808846,1370.2911434999996,1370.2914976000002,1370.3061668,1371.3062042000001,1371.2896400999998,1371.2900065000003,0.00037310000061552273,1372.6743235000004,1372.6760156999999,1372.6896147999996,1372.6896147999996,1372.6896147999996,1372.6896147999996,1372.6896147999996,1372.6896147999996,1372.6896147999996,1373.5738835000002,"[0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.296, 0.288, 0.28, 0.272, 0.264, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256, 0.256]",None,None,['left'],[0.6204281000000265],[0.09600080000018352],up,0.8684005000004618,None,1373.5742197999998,1373.5895818999998,1373.8395861,1373.8230612999996,1373.8233894000005,1373.8395861,,1374.8396531999997,,1374.8231225,rew,1,3,,,,,1373.8395861,1374.8396531999997,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
11,11,0,6,2,flat_comp,210,2.1,0.02,3.0,0.236,curv,curv_flat,0.2,0.02,pen,rew,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,"['left', 'right']","[0.8396582000004855, 1.175640999999814]","[0.07993959999930667, 0.08796450000045297]",up,1.3756194000006872,None,5,0,5,0,0,11,11,10,1374.8396531999997,,,,,,,,,1374.8236595999997,0.0005373000003601192,1375.9071592,1375.9075218999997,1375.9230565999997,1376.9230613999998,1376.9064476000003,1376.9068201,0.00038080000012996607,1378.1913101999999,1378.1928411,1378.2064025999998,1378.2064025999998,1378.2064025999998,1378.2064025999998,1378.2064025999998,1378.2064025999998,1378.2064025999998,1379.5906667999998,"[0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236, 0.236]",None,None,"['left', 'right']","[0.8396582000004855, 1.175640999999814]","[0.07993959999930667, 0.08796450000045297]",up,1.3756194000006872,None,1379.5910101999998,1379.60642,1379.8564127999998,1379.8398543000003,1379.8401820999998,1379.8564127999998,1379.8564127999998,1380.8564508,1380.8564508,1380.8399442,pen,0,-3,,,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
12,12,0,6,2,flat_comp,235,3.7,0.34,1.0,0.216,flat,flat_curv,-0.2,-0.34,rew,pen,input_data/stims/Shape_3.70_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.802597799999603],[0.8641734000002543],up,1.8587406999995437,None,5,0,5,0,0,12,12,35,1380.8564508,,,,,,,,,1380.8404647999996,0.0005188000004636706,1381.9258455,1381.9263996,1381.9398431,1382.9398492,1382.9233403999997,1382.9237098000003,0.00037650000012945384,1384.3083606,1384.3096581999998,1384.3233229999996,1384.3233229999996,1384.3233229999996,1384.3233229999996,1384.3233229999996,1384.3233229999996,1384.3233229999996,1386.1909198000003,"[0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.216, 0.208, 0.2, 0.192, 0.184, 0.176, 0.168, 0.16, 0.152, 0.144, 0.136, 0.128, 0.12, 0.112, 0.104, 0.096, 0.088, 0.08, 0.072, 0.064, 0.056, 0.048, 0.04, 0.032, 0.024, 0.016, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.128, -0.136, -0.144, -0.152, -0.16, -0.168, -0.176, -0.184, -0.192, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2, -0.2]",None,None,['left'],[0.802597799999603],[0.8641734000002543],up,1.8587406999995437,None,1386.1913012000005,1386.2065952000003,1386.4565716999996,1386.4400464,1386.4403691999996,1386.4565716999996,,1387.4566322,,1387.4401272000005,rew,1,3,,,,,1386.4565716999996,1387.4566322,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
13,13,0,6,2,flat_comp,221,3.1,0.22,1.0,-0.188,flat,flat_curv,-0.2,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.7845315999993545],[0.10401799999999639],up,1.1605507999993279,None,5,0,5,0,0,13,13,21,1387.4566322,,,,,,,,,1387.4406527,0.0005250999993222649,1388.3758348000001,1388.3762598000003,1388.3900268999996,1389.3901072999997,1389.3735167000004,1389.3738924,0.0003833999999187654,1390.7582252000002,1390.7599501000004,1390.7734837999997,1390.7734837999997,1390.7734837999997,1390.7734837999997,1390.7734837999997,1390.7734837999997,1390.7734837999997,1391.9410252999996,"[-0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236]",None,None,['left'],[0.7845315999993545],[0.10401799999999639],up,1.1605507999993279,None,1391.9413771,1391.9567686999999,1392.2067604000003,1392.1901979000004,1392.1905292000001,1392.2067604000003,,1393.2068115000002,,1393.1903727,rew,1,3,,,,,1392.2067604000003,1393.2068115000002,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
14,14,0,6,2,flat_comp,237,3.9,0.38,1.0,-0.004,flat,flat_curv,-0.2,-0.38,rew,pen,input_data/stims/Shape_3.90_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.5883385000006456],[0.4240345999996862],up,1.2364526000001206,None,5,0,5,0,0,14,14,37,1393.2068115000002,,,,,,,,,1393.1909278000003,0.0005524000007426366,1394.1758756999998,1394.1764782,1394.1902790000004,1395.1902404000002,1395.1737034999996,1395.1740756999998,0.00038020000010874355,1396.6579663000002,1396.6594379999997,1396.6736523999998,1396.6736523999998,1396.6736523999998,1396.6736523999998,1396.6736523999998,1396.6736523999998,1396.6736523999998,1397.9245148,"[-0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204, -0.204]",None,None,['left'],[0.5883385000006456],[0.4240345999996862],up,1.2364526000001206,None,1397.9248759000002,1397.9403303,1398.1903282000003,1398.1737682000003,1398.1741026,1398.1903282000003,,1399.1903174,,1399.1738292,rew,1,3,,,,,1398.1903282000003,1399.1903174,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
15,15,0,6,2,flat_comp,223,3.1,0.22,1.0,0.364,flat,flat_curv,-0.2,-0.22,rew,pen,input_data/stims/Shape_3.10_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.5629177999999229],[1.2078869999995732],up,1.9148746000000756,None,5,0,5,0,0,15,15,23,1399.1903174,,,,,,,,,1399.1743555000003,0.0005436999999801628,1400.2579484999997,1400.2583697999999,1400.2737604000004,1401.2737459,1401.2571233999997,1401.2574997000002,0.00038419999964389717,1402.6920694,1402.6935907999996,1402.7071106000003,1402.7071106000003,1402.7071106000003,1402.7071106000003,1402.7071106000003,1402.7071106000003,1402.7071106000003,1404.6247645000003,"[0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.364, 0.356, 0.348, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22, -0.22]",None,None,['left'],[0.5629177999999229],[1.2078869999995732],up,1.9148746000000756,None,1404.6251267999996,1404.6404616999998,1404.8905244999996,1404.8739560000004,1404.8742788,1404.8905244999996,,1405.8904571000003,,1405.8740200000002,rew,1,3,,,,,1404.8905244999996,1405.8904571000003,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
16,16,0,6,2,flat_comp,211,2.1,0.02,3.0,0.34,curv,flat_curv,-0.2,-0.02,pen,rew,input_data/stims/Shape_2.10_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[1.0627025000003414],[0.9280442999997831],up,2.0147473000006357,None,5,0,5,0,0,16,16,11,1405.8904571000003,,,,,,,,,1405.8745711000001,0.000549499999578984,1406.8091350000004,1406.8098231000004,1406.8239119,1407.8239574999998,1407.8073083999998,1407.8076852000004,0.0003854000005958369,1409.1927526999998,1409.1940606999997,1409.2072749999998,1409.2072749999998,1409.2072749999998,1409.2072749999998,1409.2072749999998,1409.2072749999998,1409.2072749999998,1411.2248652999997,"[0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.34, 0.332, 0.324, 0.316, 0.308, 0.3, 0.292, 0.284, 0.276, 0.268, 0.26, 0.252, 0.244, 0.236, 0.228, 0.22, 0.212, 0.204, 0.196, 0.188, 0.18, 0.172, 0.164, 0.156, 0.148, 0.14, 0.132, 0.124, 0.116, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.108, -0.108]",None,None,['left'],[1.0627025000003414],[0.9280442999997831],up,2.0147473000006357,None,1411.2252159999998,1411.2407027999998,1411.4907475,1411.4741731000004,1411.47451,1411.4907475,,1412.4907583000004,,1412.4742249,pen,1,1,1411.4907475,1412.4907583000004,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
17,17,0,6,2,flat_comp,204,1.5,-0.1,3.0,0.052,curv,curv_flat,0.2,-0.1,pen,rew,input_data/stims/Shape_1.50_3.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.8585276000003432],[0.3919409000000087],up,1.2985373000001346,None,5,0,5,0,0,17,17,4,1412.4907583000004,,,,,,,,,1412.4747528999997,0.0005268999993859325,1413.4096805999998,1413.4102696,1413.4240992000005,1414.4241289000001,1414.4075303999998,1414.4078988,0.0003770000002987217,1415.8923422999997,1415.8939243000004,1415.9074366000004,1415.9074366000004,1415.9074366000004,1415.9074366000004,1415.9074366000004,1415.9074366000004,1415.9074366000004,1417.2083487999998,"[0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.14, -0.14, -0.14]",None,None,['left'],[0.8585276000003432],[0.3919409000000087],up,1.2985373000001346,None,1417.208686,1417.2242075000004,1417.474212,1417.4575956999997,1417.4579290000001,1417.474212,,1418.4742416999998,,1418.4576527999998,pen,1,1,1417.474212,1418.4742416999998,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
18,18,0,6,2,flat_comp,217,2.7,0.14,3.0,0.008,curv,flat_curv,-0.2,-0.14,pen,rew,input_data/stims/Shape_2.70_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.6490582000005816],[0.25599289999991015],up,0.9770729000001666,None,5,0,5,0,0,18,18,17,1418.4742416999998,,,,,,,,,1418.4581862000005,0.0005312000002959394,1419.4424988,1419.4430972,1419.4576113000003,1420.4575796999998,1420.4411135,1420.4414785,0.0003729999998540734,1421.7268385999996,1421.7282851999998,1421.7410307,1421.7410307,1421.7410307,1421.7410307,1421.7410307,1421.7410307,1421.7410307,1422.7252147,"[0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.008, 0.0, -0.008, -0.016, -0.024, -0.032, -0.04, -0.048, -0.056, -0.064, -0.072, -0.08, -0.088, -0.096, -0.104, -0.112, -0.12, -0.12, -0.12, -0.12, -0.12, -0.12]",None,None,['left'],[0.6490582000005816],[0.25599289999991015],up,0.9770729000001666,None,1422.7255599999999,1422.7410553999998,1422.9910388999997,1422.974475,1422.9747983999996,1422.9910388999997,,1423.9910584999998,,1423.9745346999998,pen,1,1,1422.9910388999997,1423.9910584999998,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
19,19,0,6,2,flat_comp,209,1.9,-0.02,3.0,0.076,curv,flat_curv,-0.2,0.02,pen,rew,input_data/stims/Shape_1.90_3.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[0.6080873999999312],[0.14414660000056756],up,0.9201105000001917,None,5,0,5,0,0,19,19,9,1423.9910584999998,,,,,,,,,1423.9750641,0.0005305000004227622,1424.9594396000002,1424.9598314000004,1424.9744293000003,1425.9744517999998,1425.9578345,1425.9582083000005,0.00038250000034167897,1427.3424389000002,1427.3437745,1427.3579105,1427.3579105,1427.3579105,1427.3579105,1427.3579105,1427.3579105,1427.3579105,1428.2920824000003,"[0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148, 0.148]",None,None,['right'],[0.6080873999999312],[0.14414660000056756],up,0.9201105000001917,None,1428.2924156999998,1428.3078130000004,1428.5578500000001,1428.5412531000002,1428.5415817000003,1428.5578500000001,,1429.5578832,,1429.5413706999998,pen,1,1,1428.5578500000001,1429.5578832,,,,,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
20,20,0,6,2,flat_comp,224,3.3,0.26,1.0,0.028,flat,curv_flat,0.2,0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_0.00_2.00.png,input_data/stims/Shape_4.00_2.00.png,up,4.4524426000007225,None,None,None,['right'],[0.585408599999937],[0.4719195999996373],up,1.0894302999995489,None,5,0,5,0,0,20,20,24,1429.5578832,,,,,,,,,1429.5419068,0.0005356000001484063,1430.6254245,1430.6258066999999,1430.6412858000003,1431.6412877000002,1431.6247153000004,1431.6250909,0.00038409999979194254,1433.1097873999997,1433.1112522000003,1433.1246757999997,1433.1246757999997,1433.1246757999997,1433.1246757999997,1433.1246757999997,1433.1246757999997,1433.1246757999997,1434.2257265999997,"[0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.028, 0.036, 0.044, 0.052, 0.06, 0.068, 0.076, 0.084, 0.092, 0.1, 0.108, 0.116, 0.124, 0.132, 0.14, 0.148, 0.156, 0.164, 0.172, 0.18, 0.188, 0.196, 0.204, 0.212, 0.22, 0.228, 0.236, 0.244, 0.252, 0.252, 0.252, 0.252]",None,None,['right'],[0.585408599999937],[0.4719195999996373],up,1.0894302999995489,None,1434.2260794000003,1434.2413839,1434.4913776000003,1434.4747856000004,1434.4751231999999,1434.4913776000003,,1435.4913625999998,,1435.4748474999997,rew,1,3,,,,,1434.4913776000003,1435.4913625999998,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
21,21,0,6,2,flat_comp,225,3.3,0.26,1.0,0.108,flat,flat_curv,-0.2,-0.26,rew,pen,input_data/stims/Shape_3.30_1.00.png,input_data/stims/Shape_4.00_2.00.png,input_data/stims/Shape_0.00_2.00.png,up,4.4524426000007225,None,None,None,['left'],[0.5498155000004772],[0.7119711999994252],up,1.3258089999999356,None,5,0,5,0,0,21,21,25,1435.4913625999998,,,,,,,,,1435.4753941,0.0005463999996209168,1436.4592278999999,1436.4599465000001,1436.4747649,1437.4747690000004,1437.458219,1437.4585905000004,0.0003805999995165621,1438.7929407000001,1438.7942154000002,1438.8082136000003,1438.8082136000003,1438.8082136000003,1438.8082136000003,1438.8082136000003,1438.8082136000003,1438.8082136000003,1440.1424391,"[0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.108, 0.1, 0.092, 0.084, 0.076, 0.068, 0.06, 0.052, 0.044, 0.036, 0.028, 0.02, 0.012, 0.004, -0.004, -0.012, -0.02, -0.028, -0.036, -0.044, -0.052, -0.06, -0.068, -0.076, -0.084, -0.092, -0.1, -0.108, -0.116, -0.124, -0.132, -0.14, -0.148, -0.156, -0.164, -0.172, -0.18, -0.188, -0.196, -0.204, -0.212, -0.22, -0.228, -0.236, -0.236, -0.236, -0.236, -0.236, -0.236]",None,None,['left'],[0.5498155000004772],[0.7119711999994252],up,1.3258089999999356,None,1440.1427819,1440.1581314000005,1440.4082022000002,1440.3916600000002,1440.3919914999997,1440.4082022000002,,1441.4082361,,1441.3917045999997,rew,1,3,,,,,1440.4082022000002,1441.4082361,,,,,,,,,,,,,,,,,202509,patients,A,2025-05-23_14h44.58.284,asymmetry_final,2024.2.4,60,2025-05-23 14h45.10.782086 -0600,
